GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43635,33.7134770332677,73.0874338203758,559.53948417725,-3.05672564927902,-4.72011783461051
43636,33.7134478082696,73.0873773353005,559.772784292232,-3.04019046416513,-4.74913250293273
43637,33.7134189543483,73.0873215280746,559.976068369579,-3.13255801012096,-4.84386940997634
43638,33.713391858885,73.0872634251601,560.205940827029,-3.01215993648165,-4.77251151940322
43639,33.7133652769499,73.0872071859955,560.378103253199,-2.73035313774944,-4.63329664376394
43640,33.7133404869118,73.0871532288626,560.554703165311,-2.52853869908527,-4.42640796965656
43641,33.7133166013051,73.0871021580447,560.808361498406,-2.40548558224358,-4.21070370645005
43642,33.7132915179246,73.0870548992594,561.118641857756,-2.37516798267764,-4.21284492252774
43643,33.7132680577847,73.0870124419757,561.446848138003,-2.40047443662562,-4.1981366276826
43644,33.7132448025444,73.0869677149785,561.846649999032,-2.4890843098386,-4.18375099639376
43645,33.7132226156669,73.0869211071157,562.196234152652,-2.63406931494478,-4.1692835942885
43646,33.7131995784529,73.0868733747689,562.553452052874,-2.67325435808591,-4.24038415871957
43647,33.7131751451634,73.0868248935532,562.836311955005,-2.69095387172396,-4.35389777937877
43648,33.7131489558328,73.0867761996099,563.102297063451,-2.75636655225102,-4.40385975298592
43649,33.7131209859892,73.0867281388654,563.371479878202,-2.85939444451398,-4.29443863667113
43650,33.7130918133575,73.0866775516808,563.659314917866,-2.73890960865859,-4.34224949993461
43651,33.7130644939298,73.0866269152535,563.888149379287,-2.49009890721362,-4.26151481969144
43652,33.7130407695391,73.0865789247938,564.075890536886,-2.1410554655493,-3.98394201428698
43653,33.7130197819985,73.0865354238127,564.251807114808,-1.92116304018426,-3.78677463386457
43654,33.7129985778456,73.0864939924347,564.492384524783,-2.25076079009484,-3.88857754344722
43655,33.7129774865593,73.0864524722839,564.793865169398,-2.1309448199726,-3.98562185503509
43656,33.7129572854577,73.086410306315,565.047964019002,-1.77421363423755,-3.90654488062889
43657,33.7129376627821,73.0863681248971,565.28562727361,-1.46324186114699,-3.6916812084581
43658,33.7129204438622,73.0863275286329,565.477926285472,-0.637678078106113,-3.96958026888963
43659,33.7129116573403,73.0862881787569,565.726306302706,0.789676679826039,-4.31605799560392
43660,33.7129089998263,73.0862523144043,565.935612101573,1.94917422447797,-4.15807704981398
43661,33.71291684898,73.0862246494038,566.16422064323,2.38438003403829,-3.75577413615662
